time_ms;healthy;sick;recovered;dead
63909977836001;325;1848;0;12
63909978147083;323;1850;0;12
63909978451444;323;1850;0;12
63909978757817;321;1852;0;12
63909979061189;320;1853;0;12
63909979363895;320;1853;0;12
63909979669042;319;1854;0;12
63909979969655;319;1854;0;12
63909980276547;318;1855;0;12
63909980578501;315;1858;0;12
63909980880637;313;1860;0;12
63909981192496;313;1860;0;12
63909981496813;313;1860;0;12
63909981805801;312;1861;0;12
63909982107749;312;1861;0;12
63909982412607;311;1862;0;12
63909982721149;310;1863;0;12
63909983712114;307;1865;0;13
63909984578838;304;1868;0;13


112868
;338575;OUTDOOR;63909914093091;(824.5, 101.8, -504.9);None
173493
;768864;OUTDOOR;63909780005770;(656.2, 97.9, -18.8);None
;222552;OUTDOOR;63909784582217;(660.0, 97.9, -18.3);None
;253961;OUTDOOR;63909784884641;(659.1, 97.9, -17.7);None
;990074;OUTDOOR;63909786701914;(660.1, 97.9, -17.6);None
;84749;OUTDOOR;63909788596978;(659.4, 97.9, -17.9);None
;752866;OUTDOOR;63909789209305;(654.8, 97.9, -18.6);None
;920720;OUTDOOR;63909790121581;(657.7, 97.9, -18.3);None
;579968;OUTDOOR;63909798652264;(659.9, 97.9, -17.6);None
;294610;OUTDOOR;63909798952422;(657.7, 97.9, -18.1);None
;990284;OUTDOOR;63909807177459;(656.8, 97.9, -18.1);None
;920878;OUTDOOR;63909808707166;(659.0, 97.9, -17.4);None
;234564;OUTDOOR;63909821352024;(658.9, 97.9, -18.0);None
;550981;INDOOR;63909873867104;(751.1, 95.9, -34.0);Residential
287856
228000
;676276;INDOOR;63909881510991;(557.8, 98.7, -66.2);Commercial
627216
;845168;INDOOR;63909856428285;(227.1, 135.5, -750.7);Residential
187838
;312741;VEHICLE;63909787669131;(5931.3, 148.3, 8579.3);None
;637918;VEHICLE;63909789816762;(5932.0, 148.3, 8579.4);None
;595790;VEHICLE;63909797433411;(5932.0, 148.3, 8579.4);None
964119
;249860;OUTDOOR;63909827853146;(249.4, 127.0, -100.3);None
;799209;INDOOR;63909863810957;(267.3, 124.9, -571.6);Monument
;180770;INDOOR;63909938489594;(605.1, 97.7, -58.3);Residential
346159
;470751;INDOOR;63909839313475;(751.1, 95.9, -34.0);Residential
;142729;INDOOR;63909858554887;(751.1, 95.9, -34.0);Residential
;924499;VEHICLE;63909910334896;(356.1, 117.3, -73.0);None
;671770;VEHICLE;63909911892209;(356.1, 117.3, -73.0);None
34291
;300792;OUTDOOR;63909782142279;(208.0, 123.2, -236.8);None
;255553;OUTDOOR;63909784884641;(208.6, 123.0, -239.7);None
;110753;OUTDOOR;63909891849979;(208.2, 123.3, -235.0);None
;735897;OUTDOOR;63909902588546;(208.7, 123.4, -233.5);None
413632
;379901;OUTDOOR;63909787060386;(832.9, 109.7, -696.2);None
;555403;OUTDOOR;63909787060386;(832.8, 109.6, -693.4);None
;495156;OUTDOOR;63909795605964;(832.6, 109.6, -693.4);None
;45383;OUTDOOR;63909800784981;(832.5, 109.5, -692.2);None
;673227;OUTDOOR;63909807177459;(833.4, 109.6, -694.8);None
;245851;OUTDOOR;63909808402036;(833.1, 109.6, -694.1);None
;845883;OUTDOOR;63909810832621;(832.5, 109.4, -690.5);None
;398293;OUTDOOR;63909811755419;(832.9, 109.6, -694.7);None
;622437;OUTDOOR;63909829098783;(833.4, 109.5, -692.6);None
;891050;VEHICLE;63909872333671;(824.3, 101.9, -505.9);None
;610107;VEHICLE;63909882721750;(820.0, 102.0, -510.3);None
;481714;INDOOR;63909942766963;(804.3, 111.6, -746.8);Residential
;412982;OUTDOOR;63909980578501;(821.3, 111.9, -758.5);None
1011161
;947095;OUTDOOR;63909783668531;(242.2, 135.2, -915.4);None
;576980;OUTDOOR;63909784582217;(253.6, 134.3, -914.1);None
;896204;OUTDOOR;63909784582217;(255.9, 134.1, -913.0);None
881392
;386290;OUTDOOR;63909782142279;(656.1, 97.9, -18.7);None
;711313;OUTDOOR;63909782142279;(656.1, 97.9, -18.5);None
;741377;OUTDOOR;63909786701914;(655.7, 97.9, -18.2);None
;1035905;OUTDOOR;63909787060386;(658.7, 97.9, -18.0);None
;145123;OUTDOOR;63909787669131;(661.1, 97.9, -17.5);None
;902851;OUTDOOR;63909792246103;(658.7, 97.9, -18.0);None
;22375;OUTDOOR;63909794386838;(660.3, 97.9, -17.3);None
;785607;OUTDOOR;63909794386838;(660.6, 97.9, -17.6);None
;18743;OUTDOOR;63909794691849;(660.0, 97.9, -17.4);None
;167527;OUTDOOR;63909801088731;(658.9, 97.9, -17.5);None
;22656;OUTDOOR;63909802001581;(660.0, 97.9, -17.7);None
;226436;OUTDOOR;63909842385351;(660.6, 97.9, -17.8);None
;857338;OUTDOOR;63909850318343;(661.2, 97.9, -18.0);None
;97505;OUTDOOR;63909889429518;(649.9, 97.8, -19.2);None
172508
;306421;INDOOR;63909780920666;(268.5, 116.3, -351.6);Monument
;42346;OUTDOOR;63909819792693;(195.9, 136.2, -775.4);None
;203181;OUTDOOR;63909820106612;(195.3, 136.1, -774.9);None
;210257;OUTDOOR;63909824750473;(195.8, 136.0, -768.6);None
;420457;OUTDOOR;63909828783208;(195.3, 136.0, -770.6);None
;698389;OUTDOOR;63909837451658;(196.0, 135.9, -766.9);None
;222867;OUTDOOR;63909844206686;(195.3, 136.0, -769.2);None
;509925;OUTDOOR;63909846352802;(196.0, 136.0, -770.4);None
;112963;OUTDOOR;63909857641176;(195.4, 136.0, -770.5);None
;265874;OUTDOOR;63909866540209;(195.3, 136.0, -770.3);None
433584
;1038983;OUTDOOR;63909920010140;(657.4, 97.9, -18.4);None
;732826;OUTDOOR;63909963180921;(654.3, 97.9, -18.8);None
407260
;599270;OUTDOOR;63909787060386;(832.4, 109.0, -681.0);None
;992559;OUTDOOR;63909791038511;(832.1, 109.0, -682.1);None
;827914;OUTDOOR;63909797433411;(832.2, 109.0, -681.2);None
;384731;OUTDOOR;63909805646905;(832.4, 108.9, -679.6);None
;938460;OUTDOOR;63909810532571;(832.2, 109.0, -681.1);None
9634
210914
;747970;OUTDOOR;63909797735517;(661.2, 97.9, -17.2);None
;241463;OUTDOOR;63909798042986;(654.8, 97.9, -18.9);None
;710629;OUTDOOR;63909798345764;(654.3, 97.9, -18.2);None
;344804;OUTDOOR;63909798952422;(650.6, 97.8, -19.8);None
;487856;OUTDOOR;63909801391108;(644.3, 97.8, -20.7);None
;55918;OUTDOOR;63909806866541;(641.8, 97.8, -20.3);None
;874018;OUTDOOR;63909811139903;(645.8, 97.8, -20.3);None
;17471;OUTDOOR;63909815154363;(645.7, 97.8, -20.6);None
392465
;490609;INDOOR;63909791640601;(759.3, 94.6, -108.2);HealthCare
;498515;INDOOR;63909803821589;(759.3, 94.6, -108.2);HealthCare
;543897;OUTDOOR;63909856120644;(505.4, 101.6, -57.6);None
;294079;OUTDOOR;63909900093851;(541.9, 99.3, -51.3);None
464578
16619
;719443;OUTDOOR;63909782447021;(650.9, 97.8, -19.3);None
;939153;OUTDOOR;63909782752739;(647.3, 97.8, -20.1);None
;976423;OUTDOOR;63909784274719;(648.1, 97.8, -19.6);None
;28583;OUTDOOR;63909785191248;(645.4, 97.8, -19.7);None
;758659;OUTDOOR;63909787362799;(649.6, 97.8, -19.9);None
;14434;OUTDOOR;63909787669131;(648.9, 97.8, -19.5);None
;350866;OUTDOOR;63909787669131;(647.9, 97.8, -20.1);None
;417588;OUTDOOR;63909792246103;(648.9, 97.8, -20.0);None
;952717;OUTDOOR;63909797433411;(649.4, 97.8, -19.7);None
;576487;OUTDOOR;63909801391108;(646.1, 97.8, -20.1);None
;388830;OUTDOOR;63909814833589;(650.3, 97.8, -19.3);None
;119514;OUTDOOR;63909816697634;(645.4, 97.8, -20.3);None
;559506;INDOOR;63909892772269;(277.7, 124.9, -112.8);Commercial
;926717;INDOOR;63909893077963;(277.7, 124.9, -112.8);Commercial
;992268;INDOOR;63909958930672;(835.3, 89.9, 20.3);Commercial
437119
;490760;OUTDOOR;63909790121581;(196.0, 136.0, -770.0);None
;583092;INDOOR;63909804428321;(81.7, 138.8, -712.3);HealthCare
;348221;INDOOR;63909863810957;(178.6, 136.1, -773.6);Residential
837879
;266630;OUTDOOR;63909782447021;(824.4, 101.6, -498.9);None
;360839;OUTDOOR;63909782752739;(824.3, 101.6, -499.4);None
;944308;OUTDOOR;63909786100114;(824.1, 101.6, -499.6);None
;164850;OUTDOOR;63909787060386;(823.7, 101.5, -498.0);None
;447022;OUTDOOR;63909796512732;(824.0, 101.6, -500.8);None
;190402;OUTDOOR;63909796818335;(824.1, 101.7, -501.6);None
;741380;OUTDOOR;63909801699160;(824.7, 101.7, -501.8);None
;616884;OUTDOOR;63909802302062;(824.7, 101.6, -500.6);None
;510290;OUTDOOR;63909804123328;(824.5, 101.7, -502.5);None
;154538;OUTDOOR;63909809617472;(824.6, 101.8, -503.2);None
;266414;OUTDOOR;63909817935948;(822.6, 101.4, -500.4);None
;327864;OUTDOOR;63909870207704;(824.0, 101.5, -497.5);None
347802
;74359;INDOOR;63909791038511;(81.7, 138.8, -712.3);HealthCare
;931551;INDOOR;63909796512732;(81.7, 138.8, -712.3);HealthCare
;579613;INDOOR;63909798952422;(81.7, 138.8, -712.3);HealthCare
;86110;INDOOR;63909801391108;(81.7, 138.8, -712.3);HealthCare
;245390;INDOOR;63909805951416;(81.7, 138.8, -712.3);HealthCare
;390101;INDOOR;63909807177459;(81.7, 138.8, -712.3);HealthCare
;472125;INDOOR;63909827240837;(81.7, 138.8, -712.3);HealthCare
;80715;INDOOR;63909830640284;(81.7, 138.8, -712.3);HealthCare
;18839;INDOOR;63909830944551;(81.7, 138.8, -712.3);HealthCare
;910201;OUTDOOR;63909881202752;(388.8, 125.9, -880.7);None
997389
;486217;OUTDOOR;63909789515257;(833.2, 109.8, -699.0);None
;933784;OUTDOOR;63909792862288;(833.5, 109.7, -695.9);None
;702575;OUTDOOR;63909799259584;(832.8, 109.8, -698.2);None
;740738;OUTDOOR;63909802302062;(833.3, 109.8, -697.7);None
;403078;OUTDOOR;63909802909238;(833.6, 109.8, -698.6);None
;842882;OUTDOOR;63909806866541;(833.6, 109.8, -698.6);None
;958027;OUTDOOR;63909807482319;(833.4, 109.8, -698.7);None
;397490;OUTDOOR;63909815464659;(833.4, 109.6, -694.9);None
;595374;OUTDOOR;63909817935948;(832.9, 109.8, -698.5);None
;584855;OUTDOOR;63909876007346;(833.0, 109.4, -689.6);None
;56657;OUTDOOR;63909890035928;(833.1, 109.4, -690.9);None
;922657;OUTDOOR;63909902588546;(833.0, 109.4, -690.1);None
;440757;OUTDOOR;63909905346283;(833.4, 109.6, -693.8);None
789862
;492795;OUTDOOR;63909783060894;(703.6, 123.8, -850.9);None
;671744;VEHICLE;63909864414342;(200.1, 136.1, -774.7);None
868740
;744498;OUTDOOR;63909784884641;(248.2, 134.7, -914.4);None
;999083;OUTDOOR;63909789515257;(245.6, 134.9, -914.7);None
;588535;OUTDOOR;63909789816762;(248.8, 134.7, -914.6);None
;264037;OUTDOOR;63909790423824;(248.3, 134.7, -914.3);None
;380377;OUTDOOR;63909791339691;(247.1, 134.8, -914.6);None
;597368;OUTDOOR;63909791640601;(250.8, 134.5, -913.6);None
;831090;OUTDOOR;63909792552846;(247.3, 134.8, -914.6);None
;215507;OUTDOOR;63909792862288;(245.9, 134.9, -914.3);None
;966089;OUTDOOR;63909794691849;(245.7, 134.9, -915.2);None
;762818;OUTDOOR;63909794994389;(246.0, 134.9, -914.4);None
;283292;OUTDOOR;63909797433411;(248.3, 134.7, -914.4);None
;264723;OUTDOOR;63909799865358;(246.2, 134.9, -914.2);None
;575088;OUTDOOR;63909800476790;(249.6, 134.6, -914.4);None
;284488;OUTDOOR;63909805042492;(250.4, 134.5, -914.1);None
;363004;OUTDOOR;63909806866541;(248.3, 134.7, -914.4);None
;395313;OUTDOOR;63909807177459;(248.2, 134.7, -914.4);None
;474313;OUTDOOR;63909809317340;(247.3, 134.8, -914.3);None
;470001;OUTDOOR;63909810226091;(247.9, 134.7, -914.2);None
;375846;OUTDOOR;63909815464659;(248.5, 134.7, -914.3);None
;516751;OUTDOOR;63909817005165;(249.3, 134.6, -914.3);None
;1016507;OUTDOOR;63909828783208;(248.5, 134.7, -914.2);None
;464065;OUTDOOR;63909830011421;(246.7, 134.8, -914.9);None
;4430;OUTDOOR;63909831570459;(245.5, 134.9, -914.7);None
;874566;OUTDOOR;63909972946981;(832.8, 109.7, -695.6);None
676464
;387392;OUTDOOR;63909783668531;(-36.7, 139.2, -757.3);None
;643536;OUTDOOR;63909784274719;(-34.5, 139.2, -757.6);None
;710232;OUTDOOR;63909788290837;(-37.9, 139.2, -757.0);None
;1028742;OUTDOOR;63909789515257;(-37.1, 139.2, -757.8);None
;824482;OUTDOOR;63909790423824;(-35.4, 139.2, -757.6);None
;88441;OUTDOOR;63909791038511;(-34.8, 139.2, -757.0);None
;290878;OUTDOOR;63909791038511;(-35.3, 139.2, -757.6);None
;858220;OUTDOOR;63909794080766;(-37.5, 139.2, -757.2);None
;666842;OUTDOOR;63909794386838;(-35.5, 139.2, -757.3);None
;734634;OUTDOOR;63909794691849;(-35.2, 139.2, -757.5);None
;835773;OUTDOOR;63909799865358;(-33.7, 139.2, -757.3);None
;1012030;OUTDOOR;63909801088731;(-35.4, 139.2, -757.1);None
;256357;OUTDOOR;63909801699160;(-38.5, 139.2, -757.2);None
;725496;OUTDOOR;63909801699160;(-34.7, 139.2, -756.8);None
;792340;OUTDOOR;63909802909238;(-37.7, 139.2, -757.3);None
;919312;OUTDOOR;63909802909238;(-36.3, 139.2, -757.8);None
;139650;OUTDOOR;63909805042492;(-37.1, 139.2, -756.9);None
;448418;OUTDOOR;63909809015854;(-35.2, 139.2, -757.3);None
;954593;OUTDOOR;63909810226091;(-33.3, 139.2, -757.5);None
;52568;OUTDOOR;63909814531715;(-36.8, 139.2, -757.6);None
;891427;OUTDOOR;63909816388347;(-36.1, 139.2, -757.3);None
;515334;OUTDOOR;63909819486596;(-37.3, 139.2, -757.7);None
;902977;OUTDOOR;63909822287223;(-35.4, 139.2, -757.7);None
;880110;OUTDOOR;63909823516603;(-37.9, 139.2, -757.4);None
;40349;OUTDOOR;63909825700745;(-33.1, 139.2, -756.9);None
;115833;OUTDOOR;63909826015543;(-37.6, 139.2, -757.1);None
;244387;OUTDOOR;63909827542186;(-37.3, 139.2, -757.1);None
;1028617;OUTDOOR;63909831262621;(-33.5, 139.2, -757.5);None
;635478;OUTDOOR;63909831886576;(-35.8, 139.2, -757.0);None
;219048;OUTDOOR;63909834365447;(-32.8, 139.2, -757.2);None
;510250;OUTDOOR;63909834365447;(-34.5, 139.2, -757.0);None
;139174;OUTDOOR;63909837769046;(-34.8, 139.2, -757.0);None
;528569;OUTDOOR;63909841151253;(-34.5, 139.2, -757.3);None
;1047052;OUTDOOR;63909857340535;(-34.3, 139.2, -757.2);None
;734348;OUTDOOR;63909962272672;(-36.1, 139.2, -757.6);None
386374
;151596;OUTDOOR;63909792246103;(833.2, 109.6, -693.7);None
;42466;OUTDOOR;63909797735517;(832.9, 109.6, -693.7);None
;46746;OUTDOOR;63909800476790;(832.7, 109.7, -695.5);None
;459707;OUTDOOR;63909821970757;(833.4, 109.5, -692.8);None
;296455;VEHICLE;63909861964048;(831.9, 109.6, -695.5);None
800733
;667299;INDOOR;63909953132160;(360.5, 117.4, -99.0);Commercial
166948
;986853;OUTDOOR;63909787060386;(707.7, 123.6, -850.4);None
;650961;OUTDOOR;63909792862288;(705.1, 123.7, -850.2);None
;76910;OUTDOOR;63909812057863;(705.7, 123.7, -850.3);None
;151073;VEHICLE;63909847883053;(-871.2, 138.3, -766.6);None
;282748;VEHICLE;63909848183539;(199.9, 136.3, -783.4);None
;705177;VEHICLE;63909851537732;(199.9, 136.3, -783.4);None
;327823;OUTDOOR;63909863201499;(838.8, 112.7, -813.5);None
191249
;76989;INDOOR;63909804733702;(788.4, 96.9, -395.1);FireDepartment
;260851;INDOOR;63909805951416;(788.4, 96.9, -395.1);FireDepartment
;310428;INDOOR;63909815772677;(786.7, 95.1, -359.2);Residential
;946022;INDOOR;63909862273160;(788.4, 96.9, -395.1);FireDepartment
;400437;INDOOR;63909862592662;(788.4, 96.9, -395.1);FireDepartment
;81468;INDOOR;63909875094747;(788.4, 96.9, -395.1);FireDepartment
;211224;INDOOR;63909877230835;(788.4, 96.9, -395.1);FireDepartment
;163770;INDOOR;63909886688669;(788.4, 96.9, -395.1);FireDepartment
;865015;INDOOR;63909893685614;(788.4, 96.9, -395.1);FireDepartment
166057
;966879;OUTDOOR;63909811446997;(192.7, 137.2, -873.7);None
;200903;OUTDOOR;63909812057863;(193.3, 137.2, -873.0);None
;284549;OUTDOOR;63909825700745;(193.3, 137.2, -868.1);None
;785259;OUTDOOR;63909850932948;(193.3, 137.2, -868.1);None
;25660;OUTDOOR;63909853678675;(193.7, 137.2, -870.7);None
;680852;OUTDOOR;63909868376092;(193.7, 137.2, -870.9);None
;320785;OUTDOOR;63909872032392;(193.1, 137.2, -869.1);None
;393745;OUTDOOR;63909872640923;(193.1, 137.2, -872.4);None
;410905;OUTDOOR;63909950090071;(458.1, 126.1, -871.0);None
335417
;974378;OUTDOOR;63909789816762;(833.5, 109.8, -699.2);None
;880691;OUTDOOR;63909795908569;(833.0, 109.7, -697.6);None
;291437;OUTDOOR;63909798042986;(832.8, 109.7, -696.8);None
;673255;OUTDOOR;63909798345764;(832.8, 109.7, -697.3);None
;936842;OUTDOOR;63909811446997;(832.9, 109.8, -698.0);None
690749
;676163;INDOOR;63909784884641;(252.7, 126.7, -108.9);Commercial
;933786;INDOOR;63909789209305;(252.7, 126.7, -108.9);Commercial
;1042060;INDOOR;63909984578838;(277.7, 124.9, -112.8);Commercial
494249
;1022177;INDOOR;63909807482319;(424.6, 125.7, -858.4);Residential
52334
;286832;OUTDOOR;63909787362799;(704.2, 123.8, -850.7);None
;650411;OUTDOOR;63909787669131;(705.4, 123.7, -850.8);None
;494325;OUTDOOR;63909816697634;(705.3, 123.7, -850.7);None
;345452;VEHICLE;63909822591241;(252.1, 134.3, -909.2);None
;454575;VEHICLE;63909828165189;(701.7, 123.8, -846.2);None
672743
;87614;OUTDOOR;63909784884641;(-43.1, 139.1, -758.2);None
;866312;VEHICLE;63909786100114;(-47.8, 139.0, -753.6);None
;266721;VEHICLE;63909786701914;(-47.8, 139.0, -753.6);None
;835435;VEHICLE;63909787060386;(-47.8, 139.0, -753.7);None
;394394;VEHICLE;63909789816762;(-47.8, 139.0, -753.7);None
;236837;VEHICLE;63909793469009;(-47.8, 139.0, -753.6);None
;227991;VEHICLE;63909793776951;(-47.8, 139.0, -753.7);None
;362089;VEHICLE;63909793776951;(-47.7, 139.0, -753.9);None
;327523;VEHICLE;63909795605964;(-47.8, 139.0, -753.6);None
;315313;VEHICLE;63909798652264;(-47.8, 139.0, -753.7);None
;965250;VEHICLE;63909798652264;(-47.8, 139.0, -753.8);None
;324512;VEHICLE;63909798952422;(200.1, 136.1, -774.7);None
;556811;VEHICLE;63909800170288;(-47.8, 139.0, -753.6);None
;340084;VEHICLE;63909807789526;(-47.8, 139.0, -753.6);None
;724326;VEHICLE;63909809015854;(-47.8, 139.0, -753.6);None
;200624;VEHICLE;63909809918554;(-47.8, 139.0, -753.6);None
;431073;OUTDOOR;63909811139903;(244.2, 135.0, -913.2);None
;1026152;OUTDOOR;63909825065400;(327.5, 128.6, -889.0);None
844520
;900411;OUTDOOR;63909786100114;(833.3, 109.7, -695.8);None
;678261;OUTDOOR;63909794386838;(833.1, 109.8, -698.2);None
;885981;OUTDOOR;63909805646905;(833.4, 109.5, -693.2);None
;1042263;OUTDOOR;63909815154363;(833.0, 109.7, -695.6);None
;1015211;OUTDOOR;63909826629711;(832.8, 109.8, -698.6);None
;850607;OUTDOOR;63909834982148;(832.8, 109.6, -694.4);None
823727
;915551;OUTDOOR;63909909402808;(833.5, 110.4, -711.6);None
;480518;OUTDOOR;63909964711971;(832.9, 109.4, -689.6);None
613227
223316
;644707;VEHICLE;63909822591241;(-871.2, 138.3, -766.6);None
;168548;VEHICLE;63909824450348;(-871.2, 138.3, -766.6);None
;155183;VEHICLE;63909826326320;(-871.2, 138.3, -766.6);None
;145007;VEHICLE;63909830640284;(701.8, 123.8, -846.3);None
;323343;VEHICLE;63909835585320;(252.1, 134.3, -909.2);None
16014
;740684;OUTDOOR;63909805344040;(214.1, 125.9, -580.9);None
442034
;234759;INDOOR;63909884243069;(113.9, 138.4, -761.8);Commercial
;547775;INDOOR;63909929645484;(530.2, 100.0, -70.8);Commercial
;411261;INDOOR;63909946734219;(530.2, 100.0, -70.8);Commercial
9034
800091
;349194;INDOOR;63909786701914;(-1337.1, 139.3, -792.1);PublicTransport
;659359;INDOOR;63909878151722;(-1337.1, 139.3, -792.1);PublicTransport
372097
;321827;OUTDOOR;63909792552846;(208.2, 123.0, -238.7);None
;531634;OUTDOOR;63909799259584;(208.6, 123.2, -236.2);None
;736453;OUTDOOR;63909800784981;(208.0, 123.2, -236.0);None
;954208;OUTDOOR;63909806253328;(208.6, 123.2, -236.5);None
;2562;OUTDOOR;63909816076169;(207.9, 123.2, -236.6);None
;796788;OUTDOOR;63909820728156;(207.7, 123.0, -239.2);None
;863404;OUTDOOR;63909821032286;(208.1, 123.3, -234.4);None
;68653;OUTDOOR;63909824146341;(207.8, 123.0, -239.7);None
;792274;OUTDOOR;63909824146341;(208.2, 123.0, -239.7);None
;611691;OUTDOOR;63909827542186;(208.0, 123.0, -240.0);None
;38479;OUTDOOR;63909867150006;(208.5, 123.2, -235.5);None
1023970
;1039112;INDOOR;63909797128275;(908.6, 74.5, -2.0);Beautification
;199646;OUTDOOR;63909874175440;(782.2, 93.6, -9.0);None
;622108;OUTDOOR;63909890035928;(656.5, 97.9, -18.7);None
633879
;197022;INDOOR;63909853678675;(227.1, 135.5, -750.7);Residential
534075
;129596;OUTDOOR;63909788904202;(789.2, 94.3, -41.4);None
247209
;515194;OUTDOOR;63909846966440;(652.1, 97.8, -19.4);None
;183944;OUTDOOR;63909863509234;(651.6, 97.8, -19.5);None
;872654;VEHICLE;63909910018829;(364.5, 116.4, -71.6);None
74681
;975777;INDOOR;63909804733702;(254.7, 121.8, -259.3);HealthCare
;743031;OUTDOOR;63909807482319;(221.3, 120.6, -277.4);None
;165171;OUTDOOR;63909843604714;(200.8, 135.1, -719.7);None
888836
248638
;593461;OUTDOOR;63909786701914;(832.2, 109.0, -681.9);None
;64990;OUTDOOR;63909789816762;(832.6, 109.1, -684.0);None
;353596;OUTDOOR;63909793164237;(832.5, 109.0, -680.9);None
;11554;OUTDOOR;63909794386838;(832.7, 109.1, -683.3);None
;523804;OUTDOOR;63909795908569;(832.8, 108.9, -679.8);None
;536601;OUTDOOR;63909795908569;(832.2, 108.9, -679.7);None
;583011;OUTDOOR;63909796209167;(832.5, 109.1, -683.4);None
;659249;OUTDOOR;63909796512732;(832.2, 109.1, -684.4);None
;226511;OUTDOOR;63909797735517;(832.6, 109.0, -680.5);None
;1039934;OUTDOOR;63909841762919;(832.3, 109.1, -683.7);None
;660651;OUTDOOR;63909949780914;(833.3, 109.8, -699.1);None
343162
;964987;OUTDOOR;63909788290837;(651.8, 97.8, -19.4);None
;85516;OUTDOOR;63909791640601;(656.7, 97.9, -17.9);None
;1021520;OUTDOOR;63909791942137;(655.4, 97.9, -18.7);None
;913811;OUTDOOR;63909792246103;(653.8, 97.8, -19.2);None
;425899;OUTDOOR;63909802605565;(654.9, 97.9, -18.1);None
;584389;OUTDOOR;63909803518469;(652.4, 97.8, -18.9);None
;930698;OUTDOOR;63909804428321;(655.3, 97.9, -18.7);None
;882980;OUTDOOR;63909818552001;(655.0, 97.9, -18.6);None
;241131;OUTDOOR;63909839313475;(651.8, 97.8, -19.2);None
;121950;OUTDOOR;63909858244452;(653.7, 97.8, -19.1);None
1048431
;699462;INDOOR;63909802605565;(240.5, 126.0, -182.9);Residential
;486654;INDOOR;63909803518469;(240.5, 126.0, -182.9);Residential
;367878;INDOOR;63909945512531;(240.5, 126.0, -182.9);Residential
681986
;592922;INDOOR;63909787669131;(261.1, 132.5, -667.5);Monument
;182545;INDOOR;63909826629711;(46.1, 139.1, -767.4);Commercial
;199791;OUTDOOR;63909849397592;(-46.3, 139.1, -758.0);None
;887469;OUTDOOR;63909855206973;(-43.1, 139.1, -758.2);None
;360729;OUTDOOR;63909865628730;(-44.6, 139.1, -758.0);None
;1028404;OUTDOOR;63909894296336;(-47.8, 139.1, -758.0);None
441689
;725931;VEHICLE;63909974481512;(807.1, 91.5, -226.1);None
1019559
;642001;OUTDOOR;63909813900522;(690.9, 124.5, -852.1);None
;734459;OUTDOOR;63909817005165;(692.1, 124.5, -852.4);None
;594820;VEHICLE;63909820728156;(693.2, 124.4, -852.3);None
;733559;VEHICLE;63909822901882;(243.6, 135.0, -910.4);None
363264
;1011451;OUTDOOR;63909815464659;(210.6, 127.9, -109.5);None
;1028357;INDOOR;63909862898037;(451.3, 107.5, -83.9);Commercial
;61273;INDOOR;63909897957516;(451.3, 107.5, -83.9);Commercial
;875342;INDOOR;63909911272799;(451.3, 107.5, -83.9);Commercial
511700
;208789;INDOOR;63909791640601;(-117.3, 138.9, -781.1);Commercial
;555353;INDOOR;63909799865358;(-117.3, 138.9, -781.1);Commercial
;181416;INDOOR;63909806866541;(-117.3, 138.9, -781.1);Commercial
;643474;INDOOR;63909807482319;(-117.3, 138.9, -781.1);Commercial
;816909;INDOOR;63909813278618;(-117.3, 138.9, -781.1);Commercial
;598766;INDOOR;63909817935948;(-117.3, 138.9, -781.1);Commercial
;719774;INDOOR;63909818552001;(-117.3, 138.9, -781.1);Commercial
;700962;INDOOR;63909826933026;(-117.3, 138.9, -781.1);Commercial
;912452;INDOOR;63909840844819;(-117.3, 138.9, -781.1);Commercial
;623451;INDOOR;63909857944421;(-117.3, 138.9, -781.1);Commercial
;720213;INDOOR;63909878457130;(-117.3, 138.9, -781.1);Commercial
;1029625;INDOOR;63909882421040;(-117.3, 138.9, -781.1);Commercial
;171591;INDOOR;63909902588546;(-117.3, 138.9, -781.1);Commercial
546102
;712602;INDOOR;63909789209305;(261.1, 132.5, -667.5);Monument
;316343;INDOOR;63909801088731;(261.1, 132.5, -667.5);Monument
;526329;INDOOR;63909813900522;(261.1, 132.5, -667.5);Monument
;324998;INDOOR;63909852767253;(261.1, 132.5, -667.5);Monument
;127262;INDOOR;63909878760307;(261.1, 132.5, -667.5);Monument
;728322;INDOOR;63909880284945;(261.1, 132.5, -667.5);Monument
;122205;INDOOR;63909894903625;(261.1, 132.5, -667.5);Monument
972957
;76744;OUTDOOR;63909789515257;(823.8, 101.7, -502.3);None
;592448;OUTDOOR;63909792552846;(823.9, 101.7, -501.6);None
;447641;OUTDOOR;63909856120644;(824.4, 101.7, -501.8);None
753534
;962109;OUTDOOR;63909903804930;(833.2, 109.5, -692.8);None
;521847;OUTDOOR;63909972946981;(833.5, 109.6, -694.4);None
314516
;1041482;OUTDOOR;63909790121581;(648.2, 97.8, -19.3);None
;454028;OUTDOOR;63909791038511;(648.6, 97.8, -19.5);None
;370882;OUTDOOR;63909791640601;(651.4, 97.8, -19.6);None
;568061;OUTDOOR;63909793469009;(648.5, 97.8, -19.5);None
;616828;OUTDOOR;63909794386838;(651.6, 97.8, -19.5);None
;531607;OUTDOOR;63909796818335;(650.5, 97.8, -19.8);None
;508134;OUTDOOR;63909797433411;(651.6, 97.8, -19.5);None
;383839;OUTDOOR;63909799865358;(649.2, 97.8, -19.6);None
;271047;OUTDOOR;63909874175440;(652.0, 97.8, -19.2);None
849583
946733
;1021440;OUTDOOR;63909809317340;(824.5, 102.0, -507.9);None
